D,c0,alpha,a,D_ls_px,c0_ls_px,alpha_ls_px,D_ls_rc,c0_ls_rc,alpha_ls_rc,D_ls_nn,c0_ls_nn,alpha_ls_nn
1.2386014,0.75,0.7,0.05,1.2397297620773315,0.750001072883606,0.6991284489631653,1.2572822570800781,0.747424304485321,0.6948524713516235,1.2609273195266724,0.7585161924362183,0.7097890973091125
1.2386014,0.75,0.7,0.05,1.240440011024475,0.7498607635498047,0.6993651986122131,1.2370853424072266,0.7506597638130188,0.7006337642669678,1.25684654712677,0.7540485262870789,0.6962227821350098
1.2386014,0.75,0.7,0.05,1.242879867553711,0.7501412630081177,0.699112594127655,1.2239278554916382,0.7551862597465515,0.7006826400756836,1.2483083009719849,0.7553595900535583,0.6975888609886169
1.2386014,0.75,0.7,0.05,1.2386579513549805,0.7499966025352478,0.7009900212287903,1.2352429628372192,0.7513526082038879,0.7011101245880127,1.2492866516113281,0.7566192746162415,0.7015588283538818
1.2386014,0.75,0.7,0.05,1.240140676498413,0.750016450881958,0.6989746689796448,1.2136708498001099,0.7563030123710632,0.7024093270301819,1.2527321577072144,0.7561358213424683,0.6884090304374695
1.2386014,0.75,0.7,0.05,1.2384519577026367,0.7500105500221252,0.6994731426239014,1.2340283393859863,0.7498710751533508,0.7018879055976868,1.2397065162658691,0.7518699169158936,0.6930447816848755
1.2386014,0.75,0.7,0.05,1.2360365390777588,0.7500364184379578,0.7003706097602844,1.2333519458770752,0.7494445443153381,0.7019023299217224,1.2351940870285034,0.7589128613471985,0.7054948806762695
1.2386014,0.75,0.7,0.05,1.2387199401855469,0.7499787211418152,0.7005667090415955,1.2269370555877686,0.7506910562515259,0.7043137550354004,1.2424309253692627,0.7560451626777649,0.7032460570335388
1.2386014,0.75,0.7,0.05,1.2362217903137207,0.7501049637794495,0.6991902589797974,1.230575442314148,0.7504165768623352,0.7011557221412659,1.2383568286895752,0.7524818181991577,0.6982832551002502
1.2386014,0.75,0.7,0.05,1.2366814613342285,0.7499302625656128,0.7022934556007385,1.2382187843322754,0.7506631016731262,0.7010934948921204,1.2470580339431763,0.7548168897628784,0.7030935883522034
1.2386014,0.75,0.7,0.05,1.230592131614685,0.7498577237129211,0.704002320766449,1.2434192895889282,0.746417760848999,0.7020320892333984,1.2488353252410889,0.7533376216888428,0.6977837681770325
1.2386014,0.75,0.7,0.05,1.2419216632843018,0.7500994205474854,0.6993459463119507,1.2370038032531738,0.7521440386772156,0.6988909244537354,1.2657396793365479,0.7566594481468201,0.6970670819282532
1.2386014,0.75,0.7,0.05,1.2398245334625244,0.7500404715538025,0.698962926864624,1.2352837324142456,0.7491676211357117,0.7017691731452942,1.255030870437622,0.7517722845077515,0.6980876326560974
1.2386014,0.75,0.7,0.05,1.2386813163757324,0.7501784563064575,0.6992062330245972,1.2407039403915405,0.7491030097007751,0.6987262964248657,1.2540456056594849,0.7537155747413635,0.7031329274177551
1.2386014,0.75,0.7,0.05,1.2407267093658447,0.7499032616615295,0.7011770606040955,1.2428064346313477,0.7480382919311523,0.7031205296516418,1.2528661489486694,0.7570660710334778,0.6958493590354919
1.2386014,0.75,0.7,0.05,1.2339181900024414,0.7499874830245972,0.7030181884765625,1.2349519729614258,0.7487100958824158,0.7045745253562927,1.2596886157989502,0.7544892430305481,0.6944606900215149
1.2386014,0.75,0.7,0.05,1.2394628524780273,0.7499467730522156,0.6998867988586426,1.254785418510437,0.7481982707977295,0.694284200668335,1.2580287456512451,0.7552196383476257,0.6947243809700012
1.2386014,0.75,0.7,0.05,1.2429478168487549,0.7501363754272461,0.7009196877479553,1.2231831550598145,0.7524589896202087,0.7079256176948547,1.2694743871688843,0.7574090957641602,0.7045989036560059
1.2386014,0.75,0.7,0.05,1.241042137145996,0.7498577833175659,0.6989709734916687,1.2330231666564941,0.7490392923355103,0.7050953507423401,1.2586418390274048,0.7507185339927673,0.6949989199638367
1.2386014,0.75,0.7,0.05,1.2388131618499756,0.750069260597229,0.7003098726272583,1.2370094060897827,0.7510539293289185,0.6997061967849731,1.2575799226760864,0.7542120218276978,0.6968175768852234
1.2386014,0.75,0.7,0.05,1.2335731983184814,0.7500935792922974,0.7008907198905945,1.219311237335205,0.7505428791046143,0.708250880241394,1.2499839067459106,0.752727746963501,0.693107545375824
1.2386014,0.75,0.7,0.05,1.236515760421753,0.7499470114707947,0.7003029584884644,1.2328217029571533,0.75149005651474,0.7002887725830078,1.252925157546997,0.7531648874282837,0.6982752084732056
1.2386014,0.75,0.7,0.05,1.2381012439727783,0.7499943375587463,0.701627790927887,1.2381826639175415,0.7506633996963501,0.6989223957061768,1.2487365007400513,0.7511478662490845,0.7005232572555542
1.2386014,0.75,0.7,0.05,1.2389994859695435,0.7501108646392822,0.6991697549819946,1.2422534227371216,0.7502518892288208,0.6965729594230652,1.2466518878936768,0.7506356239318848,0.6916242837905884
1.2386014,0.75,0.7,0.05,1.2343512773513794,0.7500548958778381,0.70235675573349,1.2352252006530762,0.749995231628418,0.7020615339279175,1.2484110593795776,0.7572624087333679,0.6967599987983704
1.2386014,0.75,0.7,0.05,1.2401472330093384,0.7501249313354492,0.6992942094802856,1.2448228597640991,0.7494550347328186,0.697370707988739,1.2530217170715332,0.7530290484428406,0.6937063336372375
1.2386014,0.75,0.7,0.05,1.23521089553833,0.7499743103981018,0.7017501592636108,1.2352052927017212,0.7490453124046326,0.7031005620956421,1.2373161315917969,0.7547504305839539,0.7046923637390137
1.2386014,0.75,0.7,0.05,1.2453795671463013,0.7499476075172424,0.6987912654876709,1.24405837059021,0.7495313882827759,0.6996585130691528,1.2574615478515625,0.756108283996582,0.6965223550796509
1.2386014,0.75,0.7,0.05,1.2394018173217773,0.7501972913742065,0.6998679041862488,1.245915174484253,0.7497082352638245,0.6987504363059998,1.243989109992981,0.7554738521575928,0.7057085037231445
1.2386014,0.75,0.7,0.05,1.245622992515564,0.7501558065414429,0.696662187576294,1.2405955791473389,0.7502095103263855,0.6978272795677185,1.2600408792495728,0.7553161382675171,0.6949796080589294
1.2386014,0.75,0.7,0.05,1.2373046875,0.7499553561210632,0.7000641822814941,1.233901023864746,0.7507197856903076,0.7013289928436279,1.2651382684707642,0.7552807927131653,0.6913151144981384
1.2386014,0.75,0.7,0.05,1.2372703552246094,0.7499697208404541,0.699262261390686,1.2217990159988403,0.7524827718734741,0.7037407159805298,1.249555230140686,0.7514431476593018,0.6976687908172607
1.2386014,0.75,0.7,0.05,1.2363972663879395,0.7500333786010742,0.7000492811203003,1.2313973903656006,0.7518863677978516,0.7006533741950989,1.2485716342926025,0.7516458034515381,0.7007493376731873
1.2386014,0.75,0.7,0.05,1.2424993515014648,0.7500718235969543,0.7000727653503418,1.2498568296432495,0.7486189007759094,0.6988672018051147,1.265084981918335,0.7589199542999268,0.6987203359603882
1.2386014,0.75,0.7,0.05,1.2373807430267334,0.7499756813049316,0.7003195285797119,1.2490837574005127,0.749528169631958,0.6937190294265747,1.2564607858657837,0.7558956146240234,0.6935462951660156
1.2386014,0.75,0.7,0.05,1.2371716499328613,0.7499354481697083,0.6989116072654724,1.2223563194274902,0.7528737783432007,0.7025541663169861,1.2596057653427124,0.7556770443916321,0.7019283771514893
1.2386014,0.75,0.7,0.05,1.2362617254257202,0.7499569654464722,0.7001064419746399,1.2416483163833618,0.748278021812439,0.7007885575294495,1.248326301574707,0.7570911645889282,0.6990557909011841
1.2386014,0.75,0.7,0.05,1.239554762840271,0.7500156760215759,0.7014546990394592,1.2451117038726807,0.748522162437439,0.7001794576644897,1.2560107707977295,0.7548047304153442,0.6958823800086975
1.2386014,0.75,0.7,0.05,1.2408027648925781,0.7499548196792603,0.6979987621307373,1.240000605583191,0.7503648400306702,0.6974841952323914,1.2640150785446167,0.7525931596755981,0.694316565990448
1.2386014,0.75,0.7,0.05,1.2397326231002808,0.7499995231628418,0.701560378074646,1.2487025260925293,0.7470519542694092,0.7016499042510986,1.2567827701568604,0.7536892890930176,0.6937763690948486
1.2386014,0.75,0.7,0.05,1.242779016494751,0.7500805258750916,0.6966619491577148,1.2451887130737305,0.7497133016586304,0.6955673694610596,1.2459962368011475,0.7541924118995667,0.6911224722862244
1.2386014,0.75,0.7,0.05,1.2372889518737793,0.7499234080314636,0.6995701193809509,1.2244203090667725,0.7526546120643616,0.7022544145584106,1.2442078590393066,0.7558472156524658,0.6969111561775208
1.2386014,0.75,0.7,0.05,1.2421616315841675,0.7499406933784485,0.6983016133308411,1.2539916038513184,0.746325671672821,0.6973466873168945,1.2548624277114868,0.7511239051818848,0.6954253315925598
1.2386014,0.75,0.7,0.05,1.2455421686172485,0.7501818537712097,0.6966913938522339,1.2385849952697754,0.7507025003433228,0.6991999745368958,1.2624099254608154,0.7541699409484863,0.6918489933013916
1.2386014,0.75,0.7,0.05,1.2432941198349,0.7500132918357849,0.6996114253997803,1.2513117790222168,0.7482064962387085,0.6987676620483398,1.2477362155914307,0.7582702040672302,0.6997880339622498
1.2386014,0.75,0.7,0.05,1.2386219501495361,0.7499961853027344,0.698617160320282,1.2378290891647339,0.7508211135864258,0.6980552673339844,1.256544828414917,0.7522623538970947,0.6870560050010681
1.2386014,0.75,0.7,0.05,1.2449185848236084,0.7500350475311279,0.6971033215522766,1.240370750427246,0.7522006630897522,0.6966044902801514,1.267641544342041,0.7524317502975464,0.6954702734947205
1.2386014,0.75,0.7,0.05,1.2416162490844727,0.7500505447387695,0.6986662149429321,1.2453362941741943,0.7501059174537659,0.6969670653343201,1.255706548690796,0.760701060295105,0.6999584436416626
1.2386014,0.75,0.7,0.05,1.236153244972229,0.7499988675117493,0.7008090615272522,1.2287052869796753,0.7496394515037537,0.706474781036377,1.2468324899673462,0.7573558688163757,0.703086256980896
1.2386014,0.75,0.7,0.05,1.2368898391723633,0.749992311000824,0.7024711966514587,1.252653956413269,0.7474828362464905,0.698347806930542,1.254423975944519,0.7528296709060669,0.7019917368888855
1.2386014,0.75,0.7,0.05,1.2391449213027954,0.7500905394554138,0.6991316676139832,1.247207760810852,0.7503110766410828,0.6953895688056946,1.2498708963394165,0.7534307837486267,0.6919397115707397
1.2386014,0.75,0.7,0.05,1.2397103309631348,0.74982750415802,0.6996250152587891,1.2544130086898804,0.7448052763938904,0.6984587907791138,1.260391116142273,0.7555379271507263,0.6980400085449219
1.2386014,0.75,0.7,0.05,1.2346904277801514,0.7498875260353088,0.7014262676239014,1.228977918624878,0.7501862645149231,0.7029860019683838,1.2506567239761353,0.7478728294372559,0.6975352168083191
1.2386014,0.75,0.7,0.05,1.2386484146118164,0.750200629234314,0.7016859650611877,1.2362669706344604,0.7514604330062866,0.7021706104278564,1.2413055896759033,0.7531043887138367,0.7005922198295593
1.2386014,0.75,0.7,0.05,1.2327911853790283,0.7499516010284424,0.701985239982605,1.2416746616363525,0.7484827041625977,0.7004861831665039,1.2415839433670044,0.753071665763855,0.6943815350532532
1.2386014,0.75,0.7,0.05,1.2402108907699585,0.7501428723335266,0.6984936594963074,1.2329795360565186,0.7530546188354492,0.6975700259208679,1.2521179914474487,0.7505922913551331,0.6984843611717224
1.2386014,0.75,0.7,0.05,1.2444103956222534,0.750113308429718,0.6972257494926453,1.238334059715271,0.7527931928634644,0.6968870162963867,1.2592798471450806,0.7543506622314453,0.6970984935760498
1.2386014,0.75,0.7,0.05,1.2368439435958862,0.75010746717453,0.7005584836006165,1.238307237625122,0.7494887709617615,0.7010295987129211,1.24983549118042,0.7547497153282166,0.6978163719177246
1.2386014,0.75,0.7,0.05,1.2418659925460815,0.7501438856124878,0.6971533894538879,1.2352039813995361,0.7504552602767944,0.6994901299476624,1.2548648118972778,0.7547761797904968,0.6950711011886597
1.2386014,0.75,0.7,0.05,1.243462085723877,0.7501494884490967,0.6972213387489319,1.2520287036895752,0.7482119202613831,0.6959280371665955,1.2460335493087769,0.7545251250267029,0.698759913444519
1.2386014,0.75,0.7,0.05,1.236223816871643,0.7500293254852295,0.6996945142745972,1.241573452949524,0.7497549653053284,0.6971720457077026,1.25273859500885,0.7517513036727905,0.6929886341094971
1.2386014,0.75,0.7,0.05,1.2381837368011475,0.7500783205032349,0.6995879411697388,1.2438939809799194,0.7488115429878235,0.696327805519104,1.2595720291137695,0.749010443687439,0.693442165851593
1.2386014,0.75,0.7,0.05,1.2368606328964233,0.7501324415206909,0.7002837061882019,1.2307378053665161,0.7520579695701599,0.6996644735336304,1.2505877017974854,0.7553250193595886,0.6942683458328247
1.2386014,0.75,0.7,0.05,1.2377047538757324,0.7498767375946045,0.6995417475700378,1.2208340167999268,0.7531149983406067,0.704408586025238,1.249155879020691,0.7486348152160645,0.698262095451355
1.2386014,0.75,0.7,0.05,1.236734390258789,0.7499523758888245,0.6992665529251099,1.2347028255462646,0.7509803771972656,0.698578417301178,1.235612154006958,0.7566373348236084,0.7058353424072266
1.2386014,0.75,0.7,0.05,1.238619327545166,0.750018298625946,0.6974798440933228,1.2322155237197876,0.7498859167098999,0.7011840343475342,1.247732162475586,0.750312328338623,0.691364049911499
1.2386014,0.75,0.7,0.05,1.2385921478271484,0.7499273419380188,0.6994204521179199,1.237141728401184,0.7500032782554626,0.6990435719490051,1.2520116567611694,0.7568302750587463,0.70328289270401
1.2386014,0.75,0.7,0.05,1.2420367002487183,0.7499081492424011,0.6993758082389832,1.236072063446045,0.7516278624534607,0.7006005644798279,1.2631688117980957,0.7530655860900879,0.6981445550918579
1.2386014,0.75,0.7,0.05,1.2395238876342773,0.7501410841941833,0.6995998024940491,1.2337267398834229,0.7512365579605103,0.7019496560096741,1.2486189603805542,0.7530024647712708,0.6938198208808899
1.2386014,0.75,0.7,0.05,1.2429159879684448,0.7500507831573486,0.6972324848175049,1.2168258428573608,0.7574589848518372,0.6990842223167419,1.2622004747390747,0.7526165843009949,0.690824568271637
1.2386014,0.75,0.7,0.05,1.2370668649673462,0.7499533891677856,0.7011202573776245,1.243154764175415,0.7493687868118286,0.6991328597068787,1.250988483428955,0.7478027939796448,0.7009382247924805
1.2386014,0.75,0.7,0.05,1.2388279438018799,0.7499471306800842,0.7011251449584961,1.2298928499221802,0.7533107399940491,0.7008679509162903,1.2541922330856323,0.7537022233009338,0.6921613216400146
1.2386014,0.75,0.7,0.05,1.2398730516433716,0.749995768070221,0.6974074840545654,1.24724280834198,0.7486290335655212,0.695408821105957,1.2593625783920288,0.752981424331665,0.6969146132469177
1.2386014,0.75,0.7,0.05,1.2376188039779663,0.7498988509178162,0.7002432942390442,1.2395145893096924,0.7500664591789246,0.6987689733505249,1.2618294954299927,0.7515941262245178,0.6993950009346008
1.2386014,0.75,0.7,0.05,1.23763108253479,0.7499057054519653,0.6973317861557007,1.2145260572433472,0.7538105845451355,0.7048494219779968,1.254465937614441,0.7507508993148804,0.6948063969612122
1.2386014,0.75,0.7,0.05,1.2359439134597778,0.7499999403953552,0.7025553584098816,1.2241629362106323,0.7507212162017822,0.7069107294082642,1.2455412149429321,0.7484036684036255,0.7007323503494263
1.2386014,0.75,0.7,0.05,1.2398016452789307,0.7499428987503052,0.7005949020385742,1.230454444885254,0.7496749758720398,0.7052920460700989,1.2487510442733765,0.747963547706604,0.7017050981521606
1.2386014,0.75,0.7,0.05,1.2371472120285034,0.7500876188278198,0.7013305425643921,1.2354817390441895,0.7500295639038086,0.702795147895813,1.2421517372131348,0.7534478902816772,0.7012511491775513
1.2386014,0.75,0.7,0.05,1.2407653331756592,0.7499662041664124,0.6999390125274658,1.2255008220672607,0.7523624300956726,0.7037383317947388,1.2591807842254639,0.7522881031036377,0.6976367235183716
1.2386014,0.75,0.7,0.05,1.2399382591247559,0.7500702142715454,0.6972686648368835,1.2536238431930542,0.7479633092880249,0.6934685707092285,1.2585169076919556,0.753812313079834,0.6887087821960449
1.2386014,0.75,0.7,0.05,1.2391818761825562,0.7501121759414673,0.6995794177055359,1.2283047437667847,0.7511961460113525,0.7047256827354431,1.2575513124465942,0.7561959624290466,0.7018720507621765
1.2386014,0.75,0.7,0.05,1.2377855777740479,0.7498421669006348,0.7005413770675659,1.2393156290054321,0.7511489391326904,0.6991626024246216,1.2412599325180054,0.7556256055831909,0.6992827653884888
1.2386014,0.75,0.7,0.05,1.232879400253296,0.7499165534973145,0.701941967010498,1.2271093130111694,0.750972330570221,0.7038536071777344,1.250159502029419,0.7536389827728271,0.7053978443145752
1.2386014,0.75,0.7,0.05,1.2388474941253662,0.7500375509262085,0.700075626373291,1.2478817701339722,0.7479205131530762,0.6974037885665894,1.248784065246582,0.7517372965812683,0.6942225694656372
1.2386014,0.75,0.7,0.05,1.2412177324295044,0.7499967217445374,0.698026716709137,1.2444756031036377,0.7479921579360962,0.7003106474876404,1.2673252820968628,0.7550376653671265,0.6939265131950378
1.2386014,0.75,0.7,0.05,1.232330083847046,0.749998152256012,0.7031010985374451,1.2287261486053467,0.7502596378326416,0.7042718529701233,1.247373104095459,0.7547929286956787,0.6990630626678467
1.2386014,0.75,0.7,0.05,1.2365615367889404,0.7499973773956299,0.7009556889533997,1.2298024892807007,0.749997079372406,0.7064575552940369,1.2590566873550415,0.7496345043182373,0.693536102771759
1.2386014,0.75,0.7,0.05,1.2370330095291138,0.7499397993087769,0.701171875,1.2413944005966187,0.748684287071228,0.7019041776657104,1.252644419670105,0.7522222995758057,0.6994075775146484
1.2386014,0.75,0.7,0.05,1.2358424663543701,0.7500393390655518,0.7017855644226074,1.2239525318145752,0.7515444755554199,0.706050455570221,1.2453397512435913,0.7533266544342041,0.6977038383483887
1.2386014,0.75,0.7,0.05,1.2364574670791626,0.7498331069946289,0.7020584940910339,1.2318671941757202,0.7492520213127136,0.7047585844993591,1.251524567604065,0.7548506259918213,0.7019694447517395
1.2386014,0.75,0.7,0.05,1.2392693758010864,0.7499308586120605,0.7014681100845337,1.2336355447769165,0.7508364319801331,0.7034795880317688,1.258874535560608,0.7524477243423462,0.7011038064956665
1.2386014,0.75,0.7,0.05,1.2414898872375488,0.7500951290130615,0.6984535455703735,1.246626377105713,0.747991144657135,0.6989381313323975,1.256665587425232,0.7543081641197205,0.7013458013534546
1.2386014,0.75,0.7,0.05,1.2374753952026367,0.7498546838760376,0.7004938721656799,1.2459144592285156,0.7494779229164124,0.6973530054092407,1.2547121047973633,0.7560057640075684,0.7003418207168579
1.2386014,0.75,0.7,0.05,1.2397074699401855,0.7498525977134705,0.7002924084663391,1.240908145904541,0.7519828081130981,0.6967461109161377,1.2530970573425293,0.7591878175735474,0.687497615814209
1.2386014,0.75,0.7,0.05,1.24022376537323,0.7500281929969788,0.6997727155685425,1.225248098373413,0.7528128027915955,0.7023563981056213,1.2525783777236938,0.7578160762786865,0.6998108625411987
1.2386014,0.75,0.7,0.05,1.2332555055618286,0.7497745156288147,0.7017801403999329,1.2352209091186523,0.7515397071838379,0.697896420955658,1.2516740560531616,0.7532210946083069,0.6910603642463684
1.2386014,0.75,0.7,0.05,1.2395342588424683,0.7498987913131714,0.7004705667495728,1.2399137020111084,0.7503877282142639,0.698896050453186,1.2543822526931763,0.7495818734169006,0.6974372267723083
1.2386014,0.75,0.7,0.05,1.236502766609192,0.7501026391983032,0.6991281509399414,1.2442055940628052,0.7483052015304565,0.69813472032547,1.253881812095642,0.7494392395019531,0.6922610998153687
1.2386014,0.75,0.7,0.05,1.2381653785705566,0.7499704360961914,0.7004243731498718,1.2403912544250488,0.7515946626663208,0.6962205767631531,1.249152660369873,0.7527306079864502,0.695008397102356
1.2386014,0.75,0.7,0.05,1.2320228815078735,0.7498645186424255,0.7037609219551086,1.240064024925232,0.750791609287262,0.6977162957191467,1.252195954322815,0.7524824738502502,0.6994699239730835
1.2386014,0.75,0.7,0.05,1.2373722791671753,0.7500287294387817,0.6979737281799316,1.2328171730041504,0.7509524822235107,0.6984567642211914,1.2466144561767578,0.7510609030723572,0.687013566493988
1.2386014,0.75,0.7,0.05,1.2405837774276733,0.7500105500221252,0.6988902688026428,1.2409954071044922,0.7503910064697266,0.6980007290840149,1.249826431274414,0.758747935295105,0.6971724629402161
1.2386014,0.75,0.7,0.05,1.2412493228912354,0.7500597834587097,0.6984570622444153,1.2427221536636353,0.7501830458641052,0.697221577167511,1.245660662651062,0.7565463185310364,0.7031515836715698
1.2386014,0.75,0.7,0.05,1.2370972633361816,0.7498373985290527,0.6989733576774597,1.2276296615600586,0.7504335045814514,0.7022263407707214,1.2528208494186401,0.754847526550293,0.6967954635620117
1.2386014,0.75,0.7,0.05,1.2387182712554932,0.7499920129776001,0.7016386985778809,1.2417179346084595,0.7513691186904907,0.6977800726890564,1.260311484336853,0.7559459209442139,0.6942333579063416
1.2386014,0.75,0.7,0.05,1.2417024374008179,0.750095784664154,0.6978314518928528,1.2565560340881348,0.7480498552322388,0.6926890015602112,1.2602431774139404,0.7562138438224792,0.69406658411026
1.2386014,0.75,0.7,0.05,1.2336176633834839,0.7501060962677002,0.7035226821899414,1.2413129806518555,0.7493500709533691,0.7007660269737244,1.2514750957489014,0.7574962377548218,0.6950690150260925
1.2386014,0.75,0.7,0.05,1.236216425895691,0.7500045299530029,0.700319766998291,1.2322944402694702,0.7505818605422974,0.7015344500541687,1.2413157224655151,0.7524621486663818,0.6962459087371826
1.2386014,0.75,0.7,0.05,1.2407132387161255,0.7500312924385071,0.6996315121650696,1.2454272508621216,0.749813973903656,0.6974626779556274,1.2624139785766602,0.7521222829818726,0.694998025894165
1.2386014,0.75,0.7,0.05,1.233783483505249,0.7499294281005859,0.7011324167251587,1.2414336204528809,0.7475287914276123,0.7007145881652832,1.2581695318222046,0.7575218677520752,0.6964620351791382
1.2386014,0.75,0.7,0.05,1.2375229597091675,0.7500119805335999,0.7013406157493591,1.238578200340271,0.7497175931930542,0.7016410827636719,1.2487530708312988,0.751424252986908,0.6969577074050903
1.2386014,0.75,0.7,0.05,1.2407323122024536,0.7499243021011353,0.6981217265129089,1.2377675771713257,0.74973464012146,0.6993186473846436,1.2381492853164673,0.7540562152862549,0.6993212103843689
1.2386014,0.75,0.7,0.05,1.2387440204620361,0.7499801516532898,0.7026469707489014,1.225516676902771,0.7524251937866211,0.7055017948150635,1.2576617002487183,0.7549338340759277,0.6948760747909546
1.2386014,0.75,0.7,0.05,1.238184928894043,0.7499241232872009,0.7010025978088379,1.2454754114151,0.749078631401062,0.69880610704422,1.2637648582458496,0.7555699944496155,0.6941943168640137
1.2386014,0.75,0.7,0.05,1.2387402057647705,0.7500618100166321,0.7007388472557068,1.238534927368164,0.749327540397644,0.7005794644355774,1.247839093208313,0.7543923258781433,0.7020758986473083
1.2386014,0.75,0.7,0.05,1.241863489151001,0.7501196265220642,0.6984763741493225,1.2453622817993164,0.7480542659759521,0.6995834708213806,1.2660613059997559,0.7536386251449585,0.6904765367507935
1.2386014,0.75,0.7,0.05,1.238955020904541,0.7500144243240356,0.6986035704612732,1.239008903503418,0.7498466372489929,0.6985053420066833,1.2475372552871704,0.7539340257644653,0.695547878742218
1.2386014,0.75,0.7,0.05,1.2401072978973389,0.750034511089325,0.699644923210144,1.2309298515319824,0.7514682412147522,0.7023409008979797,1.2508039474487305,0.7516297698020935,0.6887433528900146
1.2386014,0.75,0.7,0.05,1.238389492034912,0.7499098181724548,0.7012559771537781,1.2450066804885864,0.7470371127128601,0.7022316455841064,1.2441494464874268,0.7560224533081055,0.6984828114509583
1.2386014,0.75,0.7,0.05,1.2383967638015747,0.7500302195549011,0.6991942524909973,1.2407492399215698,0.7517940998077393,0.6949198246002197,1.2565852403640747,0.7492472529411316,0.6913264989852905
1.2386014,0.75,0.7,0.05,1.2394267320632935,0.7499591112136841,0.7013928294181824,1.2328060865402222,0.7520304322242737,0.7000799179077148,1.2480493783950806,0.7558830380439758,0.6991608142852783
1.2386014,0.75,0.7,0.05,1.240718126296997,0.7500318884849548,0.6996499300003052,1.241741418838501,0.7491348385810852,0.7020094394683838,1.2495836019515991,0.7544505000114441,0.6944594383239746
1.2386014,0.75,0.7,0.05,1.238444447517395,0.7499160170555115,0.6998602747917175,1.2412304878234863,0.7492533922195435,0.6988603472709656,1.2500499486923218,0.7555713057518005,0.7043271064758301
1.2386014,0.75,0.7,0.05,1.2393301725387573,0.7499803304672241,0.700920581817627,1.2313663959503174,0.7515571713447571,0.702494204044342,1.24432373046875,0.753174901008606,0.7049410939216614
1.2386014,0.75,0.7,0.05,1.2414830923080444,0.750028133392334,0.6994938254356384,1.2247742414474487,0.7530768513679504,0.7028071880340576,1.24665367603302,0.7535693645477295,0.6978942155838013
1.2386014,0.75,0.7,0.05,1.2389733791351318,0.7501543760299683,0.6990272402763367,1.2531371116638184,0.7472952604293823,0.6963125467300415,1.2564080953598022,0.7543395757675171,0.6951900124549866
1.2386014,0.75,0.7,0.05,1.2374731302261353,0.7498981356620789,0.6999170780181885,1.2383079528808594,0.7484711408615112,0.7007415294647217,1.2504119873046875,0.7549930810928345,0.6934322714805603
1.2386014,0.75,0.7,0.05,1.2419700622558594,0.7500174641609192,0.69825279712677,1.2382266521453857,0.7522556781768799,0.6965621113777161,1.2626864910125732,0.7518329620361328,0.6979532241821289
1.2386014,0.75,0.7,0.05,1.235600471496582,0.749990701675415,0.700861394405365,1.2217997312545776,0.7543622851371765,0.7021231055259705,1.2462875843048096,0.7498543858528137,0.6934931874275208
